Id,SalePrice
2658,136679.84995083557
2718,161770.44726302108
2414,214182.07488206867
1989,106492.77527869883
625,170776.13643194517
333,97738.08632870516
1327,113343.13945917026
858,162917.02567028816
95,175119.41703892485
1568,179947.25867624296
2482,156235.17994011898
1364,122931.2083781963
2584,138301.29623581163
818,299987.7262530049
2673,152685.05405573305
2089,120886.38401198303
1297,159311.39017792302
790,116938.65056772366
2616,182081.03319516368
720,162398.0725198275
222,160247.54671985356
557,121493.54030368048
1148,196314.0501308517
2766,156279.63648669515
534,196615.931747363
1452,132611.22328512446
630,111539.24357234729
2648,103615.68805696089
125,132846.6863816702
1904,68399.0835985602
1670,117024.40127891234
756,95916.6979850519
717,196169.3543807314
1032,158478.02986274695
852,226664.24078912425
1731,178392.59374010682
2639,109590.22223246311
2071,85055.28441690585
1267,120973.2236102728
1851,190431.14282702826
567,157888.89825883135
2439,205451.58966820216
1898,147687.55485081853
647,165865.91143274726
2256,222057.32615992692
979,108447.4544603349
1444,221376.83818048015
2485,115145.00388161397
157,145526.90068712956
88,127182.5539232995
2003,111729.63086939607
186,181286.9413683344
1425,258724.5222945817
2695,135192.68686862933
738,94588.77246499734
395,165208.5353545895
1353,145277.74303090744
1878,139245.24829785514
390,169687.7479840934
1456,242579.90277056803
1103,326969.03513156704
1387,112485.38840947377
2070,146030.55419619262
1199,173920.8530320214
2479,169193.23972475968
501,318575.1590877223
2362,94350.949890073
1718,198853.6131425938
2188,93444.66348600436
1483,145161.5734878452
2557,81104.69477512345
437,349905.9000778173
2224,190405.02401702612
1628,162819.30695818865
397,144693.76483756522
587,196550.90304136433
971,122792.18364028142
2611,139944.88565124475
1887,103162.02499684745
2399,342016.69721433363
2148,199950.8408225985
304,128866.77101704
1997,125091.49168828767
2817,101791.52296138273
1431,198859.70494117713
427,333128.27994040464
263,129353.22895835133
598,163938.22231484164
2895,241963.88604134315
687,147182.9239949209
1822,140190.10662650174
2191,97948.40426821019
179,123880.88987140568
1009,196541.2882196787
2010,128812.30706756507
1991,128437.99970439497
1411,188977.38257923705
1721,238261.62702943644
1144,193096.36197991288
593,227574.66973840757
575,322020.93532393564
1249,165125.0497008339
1604,127134.31405198107
1064,560108.6364648793
1923,148230.68232920268
1988,117977.88830199077
2325,170560.75475908897
114,223128.53452617943
2700,171023.2954305118
217,122164.58411319484
343,170611.47088776284
386,216569.84008106956
2005,114485.97336929469
2908,147933.53024044936
1814,240627.376824305
2446,626546.0971812138
208,128713.14105585648
1679,105850.01848386378
822,315947.5003631819
6,197177.52925544235
1781,413585.9092204653
2397,288027.19357533054
2340,289984.5940300638
1618,179949.24502689164
2843,111468.5031895369
1061,366619.7253064244
2786,127193.2010848235
1935,138426.85238886584
1341,120053.93721232447
521,279919.78556018596
2136,123561.61776558895
996,201229.48514150362
227,135044.0941845636
135,176598.78036205957
1167,161065.84969046843
294,225532.94391830114
1776,203231.32303344127
540,172328.94837507376
1717,202559.96442673472
2303,140801.36830357055
116,194890.72660238683
127,141085.57485569437
1371,138577.41538983042
1014,122630.01616898217
1507,103658.57121386261
702,117039.79649233074
750,135842.11555948548
261,153363.62008664268
1559,66879.48783063104
577,230094.1568914268
2812,203928.08803092412
2080,159003.34850834106
1368,115506.30409872833
2376,122511.7683485204
659,112099.2149115658
1235,125853.30128776723
332,83600.89739622621
1917,150340.16017780485
2094,276648.5497711619
1460,289465.43929684185
1471,205264.11550243458
1509,133131.62544518922
1922,138151.97852051473
433,529845.8576575689
460,237144.60260036285
1116,262494.5827781381
1137,167268.03382970017
53,170477.9394300184
2354,261770.13031618472
1475,206636.8162512638
1761,791790.6512664458
842,137947.57256697433
2739,167691.11686387748
2509,150521.78943862306
1007,199090.0419179695
2610,196761.362297116
1952,85230.25339952463
2719,156803.39661694405
2921,91922.37054309368
1966,129538.92988427078
292,98879.03067566648
1204,176308.7112214096
1829,276094.99229068717
2419,190755.3534687285
391,150974.83447376732
798,110498.99705142419
481,199669.21377453924
193,197717.39339909633
555,121256.72698520916
899,63393.216423277256
2357,191863.72499043858
328,134671.97878931471
1356,113010.07063285742
1154,106764.56163087767
1730,174238.4610309927
2249,159855.3663237728
1119,290185.18904069735
2856,145916.77447920444
1394,123969.73880711023
2587,113764.46140117368
61,324079.4647451605
2661,159318.75127314264
2711,133126.69525278933
1147,174043.79751521075
757,124391.97773599588
2623,90686.41441512947
2378,142284.12972180475
1413,146802.0104810598
1722,222766.26993053666
1112,217465.06457900334
1623,203752.9215313168
1201,183130.88024239044
1513,126177.34754469595
957,556003.2310556198
1171,237163.0444898836
1145,196264.01071015093
2726,234077.05942737745
703,155071.23450718273
760,88028.36823034628
1964,142265.67107547686
2512,168448.36200931494
159,137609.21484174274
1281,159527.7581839899
468,194299.25515311502
290,125773.16163345259
665,93593.65667761503
1463,264613.41641175613
1792,222330.99375699405
923,134058.85720436237
500,267721.6726342033
1408,181309.91797728074
331,89776.64473361793
170,113362.25889363799
2192,104178.89225988708
2571,294934.54350771464
2314,184955.80284079537
2647,95214.08241458047
422,465066.5172784244
2457,339332.8468526427
1838,185131.76171918286
2805,264321.30911433353
1645,180705.22136267944
1711,290035.7156559355
2825,263814.5574212241
322,343782.7933472395
2103,271563.4528562133
342,115455.79875279848
600,132228.1853029487
488,180020.54722110578
1725,291620.16289202694
2246,278819.0062901352
2847,164752.23814829194
806,250255.34015713146
530,227225.9580684275
963,205476.796364566
2678,88563.28917239388
171,88728.95942740797
2401,425882.7225719421
805,232907.33523436045
2259,257893.13195312844
1748,189604.06356745234
1361,134360.59037064982
1677,114145.22281044658
1406,153660.9688175967
2322,269055.3718940274
688,141162.73265631145
143,125911.02072447258
804,222764.31647537553
1214,136554.47039772576
2828,139043.58767170674
1999,162642.7086271032
2467,186929.93710712274
2665,148524.71040442647
1538,404879.0249794357
398,118832.30483074882
2822,142790.44572272003
2157,139288.2203343824
1856,180880.1435520026
1269,87855.58054747438
2570,103273.48007193391
2320,241311.33256874702
1517,133138.73143780988
2304,127924.77442737867
1312,104374.12863835381
2012,126790.80258490903
506,243132.15329960326
2865,192959.3511344009
2367,106210.61642981591
554,80346.67583865604
238,132216.71446710813
1954,122559.24804930958
2488,126677.85426496218
2291,87002.02451068624
1969,98446.05294544065
2725,161393.64828437663
1482,148258.75910732974
2763,200841.0756802468
503,256605.7371120063
1584,249557.24247531054
1531,113502.13878327253
2210,136424.141536838
459,305901.64121724886
556,131430.43453334042
1347,120982.17208629953
1290,80768.66863895251
1388,95025.12352116329
1571,335709.8692042928
2754,207015.76844054527
765,126800.71214412902
2494,121881.00899124626
2870,214499.74345038028
7,216149.39294546036
1114,224763.46613916542
2418,287829.46910233895
291,115013.74723184164
18,311442.19735696085
39,362041.0797337078
1001,242280.25808412328
2442,230408.9579674825
616,119135.61562180484
2680,70513.8959473045
1414,124692.11458034658
289,148659.8248477858
40,253195.28637801675
860,126283.88667599598
409,134583.3800189118
673,155808.2979844425
2427,170939.0862149091
2036,230025.86457325277
2564,131610.31859816785
642,149983.79483794805
1008,186010.14223386857
1908,131797.9441788728
2519,194064.17299175463
1369,97819.21996186007
2855,139099.26908143965
712,100716.13219358861
1943,105183.34783013673
1958,118720.33835369076
107,146892.7749670985
2295,188075.8448720206
704,95725.9833782645
676,122492.57297682497
259,178126.72356975678
93,270997.73726207943
106,236774.7543837412
2315,184576.500516165
1050,103260.7660355419
1095,203264.5884647145
2709,144905.40547033388
758,117168.51698913387
1496,176372.97057906844
2370,127580.61460507518
2458,277320.8886692031
2733,115366.93837762743
161,259035.97877350613
726,143266.75231692105
845,212322.6180414508
947,266083.1984446685
2232,113863.7465300662
2563,157482.24364095984
2299,136563.62757249534
211,82429.42174982835
605,152380.59953388642
1478,203603.37965099298
2247,274433.34880903387
2274,166539.22614672236
2869,199909.17633489764
967,222799.66255333385
2656,122688.6840994944
667,189608.78509672853
1042,112389.41066398597
2023,139618.95374634923
2447,388056.2433606272
2055,130771.11189105173
2275,311239.032361784
2204,162389.19160858402
1563,264468.66788269946
483,209726.5495907695
796,126476.60465575983
1526,142837.04951581304
2042,124163.5994091734
442,328087.1249075946
1693,315039.44846675603
1468,208185.56148294825
1430,182702.1941776586
2605,126786.24594442768
1529,182772.53883236737
335,131318.17234061848
1287,132540.91581897918
31,97988.63684763473
1785,306222.62962086004
82,171035.14460569338
2620,129856.29735212472
252,193756.1622934846
721,67143.99355942161
2165,184274.20392533427
2316,193543.53793761187
775,134335.1257727697
1558,84275.88804702327
17,264970.7914078206
1022,224742.82616289702
925,116334.85916606827
438,279452.839148016
1270,125191.62559325191
1272,118633.20982301193
215,122709.93431941973
266,231179.31653666287
2402,271768.55328466615
1250,131675.3206341517
1984,122295.69355494675
1279,138867.02284664623
377,280414.6582456833
1252,108610.7332886754
2156,261936.31042749347
499,330993.59505938407
1374,131177.10779454358
2898,254827.21075617487
401,119895.06267084749
2721,147898.03849569394
2078,246725.9853151352
2589,127026.42658974204
1946,234165.6532478923
1334,109853.49137892282
2781,227369.60623302712
431,387766.6393534661
576,182897.13222337223
1474,203850.27775780016
2254,141591.09186274835
2155,301589.86504453426
885,97012.35260088417
643,134653.13282097992
1944,136241.3520580283
480,200479.355626341
2845,96974.18714041953
2387,321439.11678057484
2407,198842.27660398625
2527,173824.2924303492
2514,153675.25890159194
629,153818.65459064502
80,235299.4850505594
1876,134999.31302326408
1546,134298.57139547123
2518,171898.6067595014
2347,157520.31685314584
783,228337.81737708766
1322,52548.53541307014
194,77348.58842695763
1770,294520.0062711935
2143,127228.21513633995
1229,232505.18723717704
511,289531.5446949187
46,219004.3451184199
1348,152129.0906882775
2465,183809.71290996653
387,226908.28351436686
873,218306.17080465896
1918,119040.25408891281
2764,245121.16410259836
2184,141339.15860966122
934,137264.5550379794
1920,128160.6896171975
2631,130924.99049722536
1768,788406.8079330624
2040,116943.8451475848
1749,223101.10666416527
834,236195.03552315524
1457,233715.56116352396
79,127625.63945969299
2302,136310.1030095888
1817,150841.31693466438
2755,241496.00212140696
359,179794.55854338594
2059,109203.02679135572
2092,257874.42302092796
2516,220751.84498301972
150,123540.94492005925
1656,123560.21895171441
83,85427.27907818023
2411,183399.86639302722
795,68020.89949768125
2312,224159.9907382683
2917,103598.93108654668
1624,173232.7091206677
2215,309184.41497956036
1211,145100.86081159153
1485,152251.75595726978
1024,174462.8741606983
570,188919.34701976948
2874,140875.26470453193
700,108924.60330804467
2756,216946.60856237638
2022,175804.27998157305
583,253487.4455784202
2392,367326.65556860156
2424,182003.2006464812
212,96563.25044291951
736,136659.83668003193
1610,155329.98326095543
890,117843.04445713133
467,192307.43411877996
578,199666.8157512804
1747,180230.33599579925
1149,159738.5072053955
2758,248785.77861011433
857,143604.87160946438
2219,266419.59494431416
733,93232.64061259094
2909,116306.31280181716
1798,259784.68412110797
235,138257.8856500571
2366,112718.85674089925
1027,136294.89596277918
1195,148291.3380993863
1303,61989.37591372188
148,177919.7606830663
608,158117.81739340347
2515,203554.4546262178
821,269353.550160488
2500,275556.51013139595
745,105194.39626698104
741,116106.51719341673
1611,94815.52460769865
2532,122906.92236662922
1081,225542.3668652318
1692,437227.4686918744
2520,164780.32362530474
276,104605.13284089536
1992,132701.40130379618
663,62650.15599743211
418,129369.22537647288
1733,195080.14192337167
2359,152308.62503871505
253,197378.3962825663
1518,184487.76161602658
2035,128923.37359686256
2919,86495.39003555941
1540,276111.0727083578
2120,148197.70222617695
1674,167251.0735932357
256,143925.76009434613
2361,102431.22890087996
978,83166.246975063
2280,137181.3743959288
2095,237725.75597618383
1709,331773.00696282444
2801,269442.8140851306
1246,111898.05547479248
2373,102315.3045563309
1055,277214.0231482713
2017,117733.44245110455
1099,282000.16987670294
1344,77895.03648079398
835,187451.00101723959
1117,218738.9311188294
2043,90231.50022355716
2085,122092.56294929459
410,146908.82959801125
2650,119995.41238774019
2867,148694.29662137697
1668,118042.51450652267
1161,161194.42864392026
2122,173606.58819005304
2539,143389.02495836257
1047,154730.06875524152
1445,131637.64065877907
541,137351.13957965997
569,218451.30084712856
1276,115472.27858339962
918,144385.7551992603
326,173537.90718506736
1936,129849.83210837637
895,100898.91559432843
257,133808.2959075402
1241,164167.69361825765
1545,116326.67673621341
1189,183940.783217316
270,145060.27061631708
2066,161192.1406864117
693,105257.92259810555
1259,127092.41438957115
2916,149126.90860887058
2321,314468.3955531496
1977,89119.55673211323
1895,147700.83253788512
1240,174519.6489015476
85,150372.0795781797
1823,115330.38955686553
825,315155.43132291385
110,216913.79951240087
697,114303.69654769932
2297,114317.36124514233
1231,125625.1079521779
1355,125826.51861365791
968,343733.17012796714
584,214649.7778670644
1315,119905.06794942684
1606,151498.7893375701
206,88535.41443073186
1685,336851.44466107426
2016,132817.35177682986
869,207448.33667818448
2135,127480.32733275784
2346,173974.82173094875
2430,219594.8276226308
2198,82925.99429753658
2652,126663.21495751366
27,113378.13762786186
241,180697.56004380423
906,110003.89365569127
1506,118197.9868593786
2098,399971.15039485943
1435,214699.65967228243
2213,121838.91727665953
1274,139394.97336760134
743,50180.25313387589
1737,206296.44868305192
2797,280182.56525770016
2185,71262.47968052576
58,177651.566156436
830,206888.1066438098
808,115962.66838717094
680,144313.8356514572
1153,111157.88825574136
1291,126841.18461907624
1818,137107.37236067295
2161,188644.8347556964
1883,116612.27586979388
350,351085.0550192672
2473,149531.76914067296
295,165112.9136761265
293,189000.38463360307
859,134087.00732076622
288,68633.4730996218
1578,154031.3090144861
102,171732.2300722608
2831,153244.81966959836
1030,160481.8081577564
2551,145038.464224624
1286,132766.1484870487
958,329595.6304014419
776,141818.63269130397
72,222775.73194137376
2263,262934.3469702667
1866,140422.14018798858
2876,77160.24868670813
2146,249758.10810582037
103,170366.75912825137
1500,135270.08841244117
492,185364.55762981487
167,136201.72572660397
2597,121493.81949554505
2685,106492.39615036863
1035,165339.90688579652
1220,66810.99213632474
2602,148330.1158656981
2159,211838.50491976182
695,117806.73329006146
1109,255291.40685620208
640,165546.46474312138
1652,160627.16980317634
2090,233933.92952433464
1188,191111.50446371242
2345,255462.40334884418
1059,420201.1584555568
2751,244764.65292912206
128,211788.48310551324
1523,185808.49814608667
2925,188653.13060774934
2145,303754.113258774
1121,215456.35397432453
566,267543.6879899559
565,234807.71443123804
1331,123869.1490614612
2928,130034.12741923846
156,144572.81899726338
797,141138.55344204474
327,100128.57653236661
2859,127058.24087478168
1453,133620.61292126647
